instance,bike_id,event,from_id,to_id,node_type,lat,lon,depart_time_min,arrive_time_min,soc_before_kwh,soc_after_kwh,dist_km,travel_time_min,wait_time_min,service_time_min,charge_time_min,charge_added_kwh,late,feasible_so_far,current_load,capacity
ESOGU_RC80_TW2.txt,0,travel,77,7,c,39751035.0,30489245.0,742.0,746.8222777777778,0.3579636,0.305883,1.73602,4.822277777777777,0.0,0.0,0.0,0.0,0,1,229.0,350.0
ESOGU_RC80_TW2.txt,0,service,7,7,c,39751035.0,30489245.0,746.8222777777778,746.8222777777778,0.305883,0.305883,0.0,0.0,0.0,2.0,0.0,0.0,0,1,234.0,350.0
ESOGU_RC80_TW2.txt,0,travel,7,125,c,39752357.0,30493098.0,748.8222777777778,751.077138888889,0.305883,0.2815305,0.81175,2.254861111111111,0.0,0.0,0.0,0.0,0,1,234.0,350.0
ESOGU_RC80_TW2.txt,0,service,125,125,c,39752357.0,30493098.0,751.077138888889,751.077138888889,0.2815305,0.2815305,0.0,0.0,0.0,2.0,0.0,0.0,0,1,223.0,350.0
ESOGU_RC80_TW2.txt,0,travel,125,32,c,39752539.0,30488116.0,753.077138888889,755.1766111111111,0.2815305,0.25885620000000004,0.75581,2.099472222222222,0.0,0.0,0.0,0.0,0,1,223.0,350.0
ESOGU_RC80_TW2.txt,0,service,32,32,c,39752539.0,30488116.0,755.1766111111111,755.1766111111111,0.25885620000000004,0.25885620000000004,0.0,0.0,0.0,3.0,0.0,0.0,0,1,204.0,350.0
ESOGU_RC80_TW2.txt,0,travel,32,15,c,39750023.0,30491363.0,758.1766111111111,760.3102777777777,0.25885620000000004,0.23581260000000004,0.76812,2.1336666666666666,0.0,0.0,0.0,0.0,0,1,204.0,350.0
ESOGU_RC80_TW2.txt,0,service,15,15,c,39750023.0,30491363.0,760.3102777777777,760.3102777777777,0.23581260000000004,0.23581260000000004,0.0,0.0,0.0,2.0,0.0,0.0,0,1,214.0,350.0
ESOGU_RC80_TW2.txt,0,travel,15,5,c,39753051.0,30492640.0,762.3102777777777,763.9631388888888,0.23581260000000004,0.21796170000000004,0.59503,1.652861111111111,0.0,0.0,0.0,0.0,0,1,214.0,350.0
ESOGU_RC80_TW2.txt,0,service,5,5,c,39753051.0,30492640.0,763.9631388888888,763.9631388888888,0.21796170000000004,0.21796170000000004,0.0,0.0,0.0,2.0,0.0,0.0,0,1,227.0,350.0
ESOGU_RC80_TW2.txt,0,travel,5,42A,c,39751097.0,30481668.0,765.9631388888888,769.3194166666666,0.21796170000000004,0.18171390000000004,1.20826,3.3562777777777772,0.0,0.0,0.0,0.0,0,1,227.0,350.0
ESOGU_RC80_TW2.txt,0,service,42A,42A,c,39751097.0,30481668.0,769.3194166666666,769.3194166666666,0.18171390000000004,0.18171390000000004,0.0,0.0,0.0,4.0,0.0,0.0,0,1,238.0,350.0
ESOGU_RC80_TW2.txt,0,charge,42A,CS5,cs,39751670.0,30480422.0,773.3194166666666,773.7140555555554,0.18171390000000004,0.5354388,0.14207,0.3946388888888889,0.0,0.0,42.958439999999996,0.35372489999999995,0,1,238.0,350.0
ESOGU_RC80_TW2.txt,0,travel,CS5,115,c,39752371.0,30490191.0,816.6724955555555,819.6113288888889,0.5354388,0.5036994,1.05798,2.9388333333333327,0.0,0.0,0.0,0.0,0,1,238.0,350.0
ESOGU_RC80_TW2.txt,0,service,115,115,c,39752371.0,30490191.0,819.6113288888889,819.6113288888889,0.5036994,0.5036994,0.0,0.0,0.0,3.0,0.0,0.0,0,1,230.0,350.0
ESOGU_RC80_TW2.txt,0,travel,115,42B,c,39752379.0,30481190.0,822.6113288888889,826.6157177777778,0.5036994,0.46045200000000003,1.4415799999999999,4.004388888888888,0.0,0.0,0.0,0.0,0,1,230.0,350.0
ESOGU_RC80_TW2.txt,0,service,42B,42B,c,39752379.0,30481190.0,826.6157177777778,826.6157177777778,0.46045200000000003,0.46045200000000003,0.0,0.0,0.0,2.0,0.0,0.0,0,1,219.0,350.0
ESOGU_RC80_TW2.txt,0,travel,42B,60A_2,c,39749362.0,30474844.0,828.6157177777778,831.1524955555556,0.46045200000000003,0.4330548,0.91324,2.536777777777778,0.0,0.0,0.0,0.0,0,1,219.0,350.0
ESOGU_RC80_TW2.txt,0,service,60A_2,60A_2,c,39749362.0,30474844.0,831.1524955555556,831.1524955555556,0.4330548,0.4330548,0.0,0.0,0.0,4.0,0.0,0.0,0,1,234.0,350.0
ESOGU_RC80_TW2.txt,0,travel,60A_2,122,c,39749195.0,30476336.0,835.1524955555556,836.0650511111111,0.4330548,0.4231992,0.32852,0.9125555555555555,0.0,0.0,0.0,0.0,0,1,234.0,350.0
ESOGU_RC80_TW2.txt,0,service,122,122,c,39749195.0,30476336.0,836.0650511111111,836.0650511111111,0.4231992,0.4231992,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0,1,225.0,350.0
ESOGU_RC80_TW2.txt,0,travel,122,47,c,39751337.0,30485070.0,837.7317177777777,840.5474677777777,0.4231992,0.3927891,1.0136699999999998,2.815749999999999,0.0,0.0,0.0,0.0,0,1,225.0,350.0
ESOGU_RC80_TW2.txt,0,service,47,47,c,39751337.0,30485070.0,840.5474677777777,840.5474677777777,0.3927891,0.3927891,0.0,0.0,0.0,3.0,0.0,0.0,0,1,240.0,350.0
ESOGU_RC80_TW2.txt,0,travel,47,12,c,39751132.0,30491299.0,843.5474677777777,846.3889122222221,0.3927891,0.3621015,1.02292,2.841444444444444,0.0,0.0,0.0,0.0,0,1,240.0,350.0
ESOGU_RC80_TW2.txt,0,service,12,12,c,39751132.0,30491299.0,846.3889122222221,846.3889122222221,0.3621015,0.3621015,0.0,0.0,0.0,2.0,0.0,0.0,0,1,251.0,350.0
ESOGU_RC80_TW2.txt,0,travel,12,120,c,39750087.0,30485560.0,848.3889122222221,850.760412222222,0.3621015,0.3364893,0.85374,2.3714999999999997,0.0,0.0,0.0,0.0,0,1,251.0,350.0
ESOGU_RC80_TW2.txt,0,service,120,120,c,39750087.0,30485560.0,850.760412222222,850.760412222222,0.3364893,0.3364893,0.0,0.0,0.0,2.0,0.0,0.0,0,1,271.0,350.0
ESOGU_RC80_TW2.txt,0,travel,120,61A_1,c,39749131.0,30476333.0,852.760412222222,856.008162222222,0.3364893,0.3014136,1.16919,3.2477499999999995,0.0,0.0,0.0,0.0,0,1,271.0,350.0
ESOGU_RC80_TW2.txt,0,service,61A_1,61A_1,c,39749131.0,30476333.0,856.008162222222,856.008162222222,0.3014136,0.3014136,0.0,0.0,0.0,3.0,0.0,0.0,0,1,281.0,350.0
ESOGU_RC80_TW2.txt,0,travel,61A_1,60B_1,c,39749234.0,30474840.0,859.008162222222,860.0889955555554,0.3014136,0.2897406,0.3891,1.0808333333333333,0.0,0.0,0.0,0.0,0,1,281.0,350.0
ESOGU_RC80_TW2.txt,0,service,60B_1,60B_1,c,39749234.0,30474840.0,860.0889955555554,860.0889955555554,0.2897406,0.2897406,0.0,0.0,0.0,3.0,0.0,0.0,0,1,272.0,350.0
ESOGU_RC80_TW2.txt,0,travel,60B_1,28,c,39753087.0,30485595.0,863.0889955555554,866.9438844444443,0.2897406,0.24810780000000002,1.3877599999999999,3.854888888888888,0.0,0.0,0.0,0.0,0,1,272.0,350.0
ESOGU_RC80_TW2.txt,0,service,28,28,c,39753087.0,30485595.0,866.9438844444443,866.9438844444443,0.24810780000000002,0.24810780000000002,0.0,0.0,0.0,4.0,0.0,0.0,0,1,286.0,350.0
ESOGU_RC80_TW2.txt,0,travel,28,52,c,39748937.0,30480167.0,870.9438844444443,873.4990233333332,0.24810780000000002,0.22051230000000002,0.9198500000000001,2.555138888888889,0.0,0.0,0.0,0.0,0,1,286.0,350.0
ESOGU_RC80_TW2.txt,0,service,52,52,c,39748937.0,30480167.0,873.4990233333332,873.4990233333332,0.22051230000000002,0.22051230000000002,0.0,0.0,0.0,2.0,0.0,0.0,0,1,270.0,350.0
ESOGU_RC80_TW2.txt,0,travel,52,70,c,39747980.0,30476323.0,875.4990233333332,877.0082733333331,0.22051230000000002,0.20421240000000002,0.5433300000000001,1.5092500000000002,0.0,0.0,0.0,0.0,0,1,270.0,350.0
ESOGU_RC80_TW2.txt,0,service,70,70,c,39747980.0,30476323.0,877.0082733333331,877.0082733333331,0.20421240000000002,0.20421240000000002,0.0,0.0,0.0,2.0,0.0,0.0,0,1,278.0,350.0
ESOGU_RC80_TW2.txt,0,travel,70,154,c,39750448.0,30478030.0,879.0082733333331,881.6130233333331,0.20421240000000002,0.17608110000000002,0.93771,2.60475,0.0,0.0,0.0,0.0,0,1,278.0,350.0
ESOGU_RC80_TW2.txt,0,service,154,154,c,39750448.0,30478030.0,881.6130233333331,881.6130233333331,0.17608110000000002,0.17608110000000002,0.0,0.0,0.0,4.0,0.0,0.0,0,1,297.0,350.0
ESOGU_RC80_TW2.txt,0,charge,154,CS5,cs,39751670.0,30480422.0,885.6130233333331,886.8514122222219,0.17608110000000002,0.5158362000000001,0.44582,1.2383888888888888,0.0,0.0,42.375564000000004,0.3397551000000001,0,1,297.0,350.0
ESOGU_RC80_TW2.txt,0,travel,CS5,59,c,39750375.0,30474471.0,929.226976222222,931.2695039999998,0.5158362000000001,0.4937769000000001,0.7353099999999999,2.0425277777777775,0.0,0.0,0.0,0.0,0,1,297.0,350.0
ESOGU_RC80_TW2.txt,0,service,59,59,c,39750375.0,30474471.0,931.2695039999998,931.2695039999998,0.4937769000000001,0.4937769000000001,0.0,0.0,0.0,2.0,0.0,0.0,0,1,302.0,350.0
ESOGU_RC80_TW2.txt,0,travel,59,36,c,39751436.0,30485759.0,933.2695039999998,936.5933373333331,0.4937769000000001,0.4578795000000001,1.19658,3.323833333333333,0.0,0.0,0.0,0.0,0,1,302.0,350.0
ESOGU_RC80_TW2.txt,0,service,36,36,c,39751436.0,30485759.0,936.5933373333331,936.5933373333331,0.4578795000000001,0.4578795000000001,0.0,0.0,0.0,3.0,0.0,0.0,0,1,317.0,350.0
ESOGU_RC80_TW2.txt,0,travel,36,11,c,39751078.0,30491364.0,939.5933373333331,942.7561428888887,0.4578795000000001,0.42372120000000013,1.13861,3.1628055555555554,0.0,0.0,0.0,0.0,0,1,317.0,350.0
ESOGU_RC80_TW2.txt,0,service,11,11,c,39751078.0,30491364.0,942.7561428888887,942.7561428888887,0.42372120000000013,0.42372120000000013,0.0,0.0,0.0,2.0,0.0,0.0,0,1,337.0,350.0
ESOGU_RC80_TW2.txt,0,travel,11,1,c,39752498.0,30490950.0,944.7561428888887,946.961226222222,0.42372120000000013,0.39990630000000016,0.79383,2.2050833333333335,0.0,0.0,0.0,0.0,0,1,337.0,350.0
ESOGU_RC80_TW2.txt,0,service,1,1,c,39752498.0,30490950.0,946.961226222222,946.961226222222,0.39990630000000016,0.39990630000000016,0.0,0.0,0.0,2.0,0.0,0.0,0,1,327.0,350.0
ESOGU_RC80_TW2.txt,0,travel,1,2,c,39751972.0,30492308.0,948.961226222222,949.7661151111108,0.39990630000000016,0.39121350000000016,0.28976,0.8048888888888889,0.0,0.0,0.0,0.0,0,1,327.0,350.0
ESOGU_RC80_TW2.txt,0,service,2,2,c,39751972.0,30492308.0,949.7661151111108,949.7661151111108,0.39121350000000016,0.39121350000000016,0.0,0.0,0.0,2.0,0.0,0.0,0,1,317.0,350.0
ESOGU_RC80_TW2.txt,0,travel,2,6,c,39751267.0,30489180.0,951.7661151111108,954.585726222222,0.39121350000000016,0.3607617000000002,1.0150599999999999,2.8196111111111106,0.0,0.0,0.0,0.0,0,1,317.0,350.0
ESOGU_RC80_TW2.txt,0,service,6,6,c,39751267.0,30489180.0,954.585726222222,954.585726222222,0.3607617000000002,0.3607617000000002,0.0,0.0,0.0,3.0,0.0,0.0,0,1,332.0,350.0
ESOGU_RC80_TW2.txt,0,travel,6,23,c,39750602.0,30490429.0,957.585726222222,959.965976222222,0.3607617000000002,0.3350550000000002,0.85689,2.38025,0.0,0.0,0.0,0.0,0,1,332.0,350.0
ESOGU_RC80_TW2.txt,0,service,23,23,c,39750602.0,30490429.0,959.965976222222,959.965976222222,0.3350550000000002,0.3350550000000002,0.0,0.0,0.0,2.0,0.0,0.0,0,1,350.0,350.0
ESOGU_RC80_TW2.txt,0,travel,23,51,c,39749598.0,30481872.0,961.965976222222,964.9092817777776,0.3350550000000002,0.30326730000000024,1.0595899999999998,2.943305555555555,0.0,0.0,0.0,0.0,0,1,350.0,350.0
ESOGU_RC80_TW2.txt,0,service,51,51,c,39749598.0,30481872.0,964.9092817777776,964.9092817777776,0.30326730000000024,0.30326730000000024,0.0,0.0,0.0,2.0,0.0,0.0,0,1,344.0,350.0
ESOGU_RC80_TW2.txt,0,travel,51,22C,c,39749469.0,30489109.0,966.9092817777776,968.9584206666665,0.30326730000000024,0.28113660000000024,0.7376900000000001,2.049138888888889,0.0,0.0,0.0,0.0,0,1,344.0,350.0
ESOGU_RC80_TW2.txt,0,service,22C,22C,c,39749469.0,30489109.0,968.9584206666665,968.9584206666665,0.28113660000000024,0.28113660000000024,0.0,0.0,0.0,3.0,0.0,0.0,0,1,337.0,350.0
ESOGU_RC80_TW2.txt,0,travel,22C,22B,c,39749472.0,30489346.0,971.9584206666665,972.2034762222221,0.28113660000000024,0.27849000000000024,0.08821999999999999,0.24505555555555553,0.0,0.0,0.0,0.0,0,1,337.0,350.0
ESOGU_RC80_TW2.txt,0,service,22B,22B,c,39749472.0,30489346.0,972.2034762222221,972.2034762222221,0.27849000000000024,0.27849000000000024,0.0,0.0,0.0,3.0,0.0,0.0,0,1,328.0,350.0
ESOGU_RC80_TW2.txt,0,travel,22B,117,c,39749351.0,30491168.0,975.2034762222221,975.8840317777776,0.27849000000000024,0.2711400000000002,0.245,0.6805555555555555,0.0,0.0,0.0,0.0,0,1,328.0,350.0
ESOGU_RC80_TW2.txt,0,service,117,117,c,39749351.0,30491168.0,975.8840317777776,975.8840317777776,0.2711400000000002,0.2711400000000002,0.0,0.0,0.0,2.0,0.0,0.0,0,1,308.0,350.0
ESOGU_RC80_TW2.txt,0,travel,117,14,c,39750497.0,30491334.0,977.8840317777776,978.3565317777776,0.2711400000000002,0.2660370000000002,0.1701,0.47250000000000003,0.0,0.0,0.0,0.0,0,1,308.0,350.0
ESOGU_RC80_TW2.txt,0,service,14,14,c,39750497.0,30491334.0,978.3565317777776,978.3565317777776,0.2660370000000002,0.2660370000000002,0.0,0.0,0.0,2.0,0.0,0.0,0,1,325.0,350.0
ESOGU_RC80_TW2.txt,0,travel,14,60B_2,c,39749234.0,30474840.0,980.3565317777776,985.570726222222,0.2660370000000002,0.2097237000000002,1.8771099999999998,5.214194444444444,0.0,0.0,0.0,0.0,0,1,325.0,350.0
ESOGU_RC80_TW2.txt,0,service,60B_2,60B_2,c,39749234.0,30474840.0,985.570726222222,985.570726222222,0.2097237000000002,0.2097237000000002,0.0,0.0,0.0,4.0,0.0,0.0,0,1,316.0,350.0
ESOGU_RC80_TW2.txt,0,travel,60B_2,33,c,39751610.0,30487475.0,989.570726222222,993.3792817777776,0.2097237000000002,0.16859130000000022,1.3710799999999999,3.8085555555555555,0.0,0.0,0.0,0.0,0,1,316.0,350.0
ESOGU_RC80_TW2.txt,0,service,33,33,c,39751610.0,30487475.0,993.3792817777776,993.3792817777776,0.16859130000000022,0.16859130000000022,0.0,0.0,0.0,3.0,0.0,0.0,0,1,330.0,350.0
ESOGU_RC80_TW2.txt,0,travel,33,3,c,39752214.0,30489639.0,996.3792817777776,997.5876984444443,0.16859130000000022,0.15554040000000022,0.43503,1.2084166666666665,0.0,0.0,0.0,0.0,0,1,330.0,350.0
ESOGU_RC80_TW2.txt,0,service,3,3,c,39752214.0,30489639.0,997.5876984444443,997.5876984444443,0.15554040000000022,0.15554040000000022,0.0,0.0,0.0,2.0,0.0,0.0,0,1,322.0,350.0
ESOGU_RC80_TW2.txt,0,travel,3,10,c,39750316.0,30491958.0,999.5876984444443,1002.2113095555554,0.15554040000000022,0.12720540000000022,0.9445,2.623611111111111,0.0,0.0,0.0,0.0,0,1,322.0,350.0
ESOGU_RC80_TW2.txt,0,service,10,10,c,39750316.0,30491958.0,1002.2113095555554,1002.2113095555554,0.12720540000000022,0.12720540000000022,0.0,0.0,0.0,2.0,0.0,0.0,0,1,341.0,350.0
ESOGU_RC80_TW2.txt,0,travel,10,48,d,39750124.0,30485116.0,1004.2113095555554,1006.1610595555554,0.12720540000000022,0.10614810000000022,0.7019099999999999,1.9497499999999997,0.0,0.0,0.0,0.0,0,1,341.0,350.0
ESOGU_RC80_TW2.txt,1,start,48,48,d,39750124.0,30485116.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,1,235.0,350.0
ESOGU_RC80_TW2.txt,1,travel,48,43B,c,39751072.0,30479666.0,0.0,1.625861111111111,0.6,0.5824407,0.58531,1.625861111111111,0.0,0.0,0.0,0.0,0,1,235.0,350.0
ESOGU_RC80_TW2.txt,1,service,43B,43B,c,39751072.0,30479666.0,81.0,81.0,0.5824407,0.5824407,0.0,0.0,79.3741388888889,3.0,0.0,0.0,0,1,249.0,350.0
ESOGU_RC80_TW2.txt,1,travel,43B,18,c,39748798.0,30488982.0,84.0,87.96719444444444,0.5824407,0.539595,1.42819,3.9671944444444445,0.0,0.0,0.0,0.0,0,1,249.0,350.0
ESOGU_RC80_TW2.txt,1,service,18,18,c,39748798.0,30488982.0,146.0,146.0,0.539595,0.539595,0.0,0.0,58.032805555555555,2.0,0.0,0.0,0,1,238.0,350.0
ESOGU_RC80_TW2.txt,1,travel,18,22E,c,39749475.0,30489244.0,148.0,148.5445,0.539595,0.5337144,0.19602,0.5445,0.0,0.0,0.0,0.0,0,1,238.0,350.0
ESOGU_RC80_TW2.txt,1,service,22E,22E,c,39749475.0,30489244.0,155.0,155.0,0.5337144,0.5337144,0.0,0.0,6.455500000000001,3.0,0.0,0.0,0,1,222.0,350.0
ESOGU_RC80_TW2.txt,1,travel,22E,78,c,39747094.0,30474492.0,158.0,161.968,0.5337144,0.49086,1.42848,3.967999999999999,0.0,0.0,0.0,0.0,0,1,222.0,350.0
ESOGU_RC80_TW2.txt,1,service,78,78,c,39747094.0,30474492.0,161.968,161.968,0.49086,0.49086,0.0,0.0,0.0,2.0,0.0,0.0,0,1,210.0,350.0
ESOGU_RC80_TW2.txt,1,travel,78,50,c,39749712.0,30483948.0,163.968,166.69902777777776,0.49086,0.4613649,0.98317,2.7310277777777774,0.0,0.0,0.0,0.0,0,1,210.0,350.0
ESOGU_RC80_TW2.txt,1,service,50,50,c,39749712.0,30483948.0,166.69902777777776,166.69902777777776,0.4613649,0.4613649,0.0,0.0,0.0,2.0,0.0,0.0,0,1,217.0,350.0
ESOGU_RC80_TW2.txt,1,travel,50,79,c,39747237.0,30473743.0,168.69902777777776,171.92605555555554,0.4613649,0.42651300000000003,1.16173,3.2270277777777774,0.0,0.0,0.0,0.0,0,1,217.0,350.0
ESOGU_RC80_TW2.txt,1,service,79,79,c,39747237.0,30473743.0,171.92605555555554,171.92605555555554,0.42651300000000003,0.42651300000000003,0.0,0.0,0.0,2.0,0.0,0.0,0,1,209.0,350.0
ESOGU_RC80_TW2.txt,1,travel,79,42C,c,39751074.0,30480695.0,173.92605555555554,176.8047222222222,0.42651300000000003,0.39542340000000004,1.03632,2.8786666666666663,0.0,0.0,0.0,0.0,0,1,209.0,350.0
ESOGU_RC80_TW2.txt,1,service,42C,42C,c,39751074.0,30480695.0,233.0,233.0,0.39542340000000004,0.39542340000000004,0.0,0.0,56.19527777777779,4.0,0.0,0.0,0,1,214.0,350.0
ESOGU_RC80_TW2.txt,1,travel,42C,21,c,39749471.0,30489002.0,237.0,239.75058333333334,0.39542340000000004,0.3657171,0.99021,2.750583333333333,0.0,0.0,0.0,0.0,0,1,214.0,350.0
ESOGU_RC80_TW2.txt,1,service,21,21,c,39749471.0,30489002.0,239.75058333333334,239.75058333333334,0.3657171,0.3657171,0.0,0.0,0.0,3.0,0.0,0.0,0,1,194.0,350.0
ESOGU_RC80_TW2.txt,1,travel,21,80,c,39747092.0,30474594.0,242.75058333333334,246.67258333333334,0.3657171,0.3233595,1.41192,3.922,0.0,0.0,0.0,0.0,0,1,194.0,350.0
ESOGU_RC80_TW2.txt,1,service,80,80,c,39747092.0,30474594.0,246.67258333333334,246.67258333333334,0.3233595,0.3233595,0.0,0.0,0.0,2.0,0.0,0.0,0,1,176.0,350.0
ESOGU_RC80_TW2.txt,1,travel,80,82,c,39747101.0,30476045.0,248.67258333333334,249.02502777777778,0.3233595,0.31955310000000003,0.12688,0.3524444444444444,0.0,0.0,0.0,0.0,0,1,176.0,350.0
ESOGU_RC80_TW2.txt,1,service,82,82,c,39747101.0,30476045.0,249.02502777777778,249.02502777777778,0.31955310000000003,0.31955310000000003,0.0,0.0,0.0,2.0,0.0,0.0,0,1,166.0,350.0
ESOGU_RC80_TW2.txt,1,travel,82,17,c,39749178.0,30489155.0,251.02502777777778,254.69922222222223,0.31955310000000003,0.2798718,1.32271,3.6741944444444443,0.0,0.0,0.0,0.0,0,1,166.0,350.0
ESOGU_RC80_TW2.txt,1,service,17,17,c,39749178.0,30489155.0,254.69922222222223,254.69922222222223,0.2798718,0.2798718,0.0,0.0,0.0,3.0,0.0,0.0,0,1,157.0,350.0
ESOGU_RC80_TW2.txt,1,travel,17,26,c,39753624.0,30489987.0,257.69922222222226,260.7502777777778,0.2798718,0.24692039999999998,1.0983800000000001,3.051055555555556,0.0,0.0,0.0,0.0,0,1,157.0,350.0
ESOGU_RC80_TW2.txt,1,service,26,26,c,39753624.0,30489987.0,302.0,302.0,0.24692039999999998,0.24692039999999998,0.0,0.0,41.2497222222222,2.0,0.0,0.0,0,1,162.0,350.0
ESOGU_RC80_TW2.txt,1,travel,26,71,c,39747743.0,30476326.0,304.0,308.81166666666667,0.24692039999999998,0.19495439999999997,1.7322,4.8116666666666665,0.0,0.0,0.0,0.0,0,1,162.0,350.0
ESOGU_RC80_TW2.txt,1,service,71,71,c,39747743.0,30476326.0,308.81166666666667,308.81166666666667,0.19495439999999997,0.19495439999999997,0.0,0.0,0.0,2.0,0.0,0.0,0,1,179.0,350.0
ESOGU_RC80_TW2.txt,1,charge,71,CS2,cs,39748305.0,30477105.0,310.81166666666667,311.39091666666667,0.19495439999999997,0.5330898,0.20853,0.5792499999999999,0.0,0.0,41.326955999999996,0.3381354,0,1,179.0,350.0
ESOGU_RC80_TW2.txt,1,travel,CS2,57,c,39749750.0,30476333.0,352.71787266666666,353.4346782222222,0.5330898,0.5253483,0.25805,0.7168055555555556,0.0,0.0,0.0,0.0,0,1,179.0,350.0
ESOGU_RC80_TW2.txt,1,service,57,57,c,39749750.0,30476333.0,353.4346782222222,353.4346782222222,0.5253483,0.5253483,0.0,0.0,0.0,3.0,0.0,0.0,0,1,185.0,350.0
ESOGU_RC80_TW2.txt,1,travel,57,34,c,39752970.0,30487338.0,356.4346782222222,360.02201155555554,0.5253483,0.4866051,1.2914400000000001,3.5873333333333335,0.0,0.0,0.0,0.0,0,1,185.0,350.0
ESOGU_RC80_TW2.txt,1,service,34,34,c,39752970.0,30487338.0,360.02201155555554,360.02201155555554,0.4866051,0.4866051,0.0,0.0,0.0,4.0,0.0,0.0,0,1,198.0,350.0
ESOGU_RC80_TW2.txt,1,travel,34,76,c,39747376.0,30473919.0,364.02201155555554,368.90451155555553,0.4866051,0.43387410000000004,1.7577,4.8825,0.0,0.0,0.0,0.0,0,1,198.0,350.0
